WorkerId	ID	Input.compound	Answer.Qhead	Answer.Qmodifier	Answer.Qheadmodifier	equivalents	Input.noun	Input.modifier	Input.nounlemma	Input.modifierlemma	Input.order	AssignmentStatus
moitagab164359	110	ônibus executivo	5	4	3	ônibus chique - ônibus confortável	ônibus	executivo	ônibus	executivo	NA	Approved
moitagab164359	116	pau-mandado	2	5	2	obediente - subserviente	pau	mandado	pau	mandado	NA	Approved
moitagab164359	117	pavio curto	2	1	1	impaciente - irritadiço	pavio	curto	pavio	curto	NA	Approved
moitagab164359	118	pé quente	0	0	0	com sorte - sortudo	pé	quente	pé	quente	NA	Approved
moitagab164359	120	pé-frio	0	0	0	azarado - sem sorte	pé	frio	pé	frio	NA	Approved
moitagab164359	121	pente fino	1	1	0	análise aprofundada - investigação aprofundada	pente	fino	pente	fino	NA	Approved
moitagab164359	123	planta baixa	4	0	0	esquema da construção - projeto	planta	baixa	planta	baixo	NA	Approved
moitagab164359	124	poção mágica	5	5	5	elixir - poção	poção	mágica	poção	mágico	NA	Approved
moitagab164359	127	ponto forte	2	2	0	característica marcante - qualidade	ponto	forte	ponto	forte	NA	Approved
moitagab164359	128	ponto fraco	1	1	0	defeito - fragilidade - vulnerabilidade	ponto	fraco	ponto	fraco	NA	Approved
moitagab164359	132	primeira necessidade	5	2	2	necessidade básica - necessidade vital	necessidade	primeira	necessidade	primeiro	AN	Approved
moitagab164359	133	primeira-dama	4	0	1	dama do governante - esposa do governante	dama	primeira	dama	primeiro	AN	Approved
moitagab164359	134	primeiro ministro	5	3	1	chefe de Estado - líder do congresso	ministro	primeiro	ministro	primeiro	AN	Approved
moitagab164359	136	príncipe encantado	2	1	3	homem desejado - homem sonhado	príncipe	encantado	príncipe	encantado	NA	Approved
moitagab164359	138	pronto-socorro	2	2	1	hospital - UTI	socorro	pronto	socorro	pronto	AN	Approved
moitagab164359	141	queda livre	5	5	5	despencar de valores - queda sem paraquedas	queda	livre	queda	livre	NA	Approved
moitagab164359	142	quinta categoria	4	0	0	baixa qualidade - miserável	categoria	quinta	categoria	quinto	AN	Approved
moitagab164359	143	rede social	4	5	5	conexões sociais - sites de comunicação social	rede	social	rede	social	NA	Approved
moitagab164359	144	regime político	4	5	5	política - sistema político	regime	político	regime	político	NA	Approved
moitagab164359	149	roleta russa	3	1	1	jogo arriscado de sorte - mistura	roleta	russa	roleta	russo	NA	Approved
moitagab164359	151	sala cirúrgica	5	5	5	consultório cirúrgico - sala de cirurgia	sala	cirúrgica	sala	cirúrgico	NA	Approved
moitagab164359	153	sangue azul	4	1	0	herança real - ligação com a realeza - nobreza	sangue	azul	sangue	azul	NA	Approved
moitagab164359	157	segundas intenções	5	0	0	intenções maliciosas - outras intenções	intenções	segundas	intenção	segundo	AN	Approved
moitagab164359	158	segundo plano	0	0	0	plano de fundo - plano menos importante	plano	segundo	plano	segundo	AN	Approved
moitagab164359	163	sistema político	0	5	5	aparelho político - política	sistema	político	sistema	político	NA	Approved
moitagab164359	164	tapete vermelho	5	4	2	tapete de desfile - tapete de recepção	tapete	vermelho	tapete	vermelho	NA	Approved
moitagab164359	165	tartaruga-marinha	5	5	5	cágado - tartaruga	tartaruga	marinha	tartaruga	marinho	NA	Approved
moitagab164359	166	tela plana	5	5	5	lcd - tela fina	tela	plana	tela	plano	NA	Approved
moitagab164359	168	terceira idade	4	1	0	idoso - velhice	idade	terceira	idade	terceiro	AN	Approved
moitagab164359	171	trabalho braçal	5	5	5	trabalho com os braços - trabalho duro	trabalho	braçal	trabalho	braçal	NA	Approved
moitagab164359	172	trabalho escravo	5	5	5	escravidão - trabalho sem remuneração	trabalho	escravo	trabalho	escravo	NA	Approved
moitagab164359	179	vôo internacional	5	5	5	viagem internacional - voo entre países	vôo	internacional	vôo	internacional	NA	Approved
moitagab164359	180	voto secreto	5	5	5	voto oculto - voto velado	voto	secreto	voto	secreto	NA	Approved
monteiro587629	1	abalo sísmico	4	4	4	movimento sísmico - terremoto	abalo	sísmico	abalo	sísmico	NA	Approved
monteiro587629	3	agente secreto	5	5	5	agente oculto - espião	agente	secreto	agente	secreto	NA	Approved
monteiro587629	4	água doce	5	2	2	água de rio - água sem sal	água	doce	água	doce	NA	Approved
monteiro587629	6	alarme falso	5	5	5	alerta falso - aviso falso	alarme	falso	alarme	falso	NA	Approved
monteiro587629	9	alta-costura	5	2	2	de qualidade - grife	costura	alta	costura	alto	AN	Approved
monteiro587629	10	alto mar	5	2	2	alto oceano - mar à dentro	mar	alto	mar	alto	AN	Approved
monteiro587629	13	amigo secreto	5	5	5	amigo escondido - amigo oculto	amigo	secreto	amigo	secreto	NA	Approved
monteiro587629	19	ato falho	3	4	5	engano - mancada	ato	falho	ato	falho	NA	Approved
monteiro587629	20	banho turco	5	2	2	banho à vapor - sáuna turca	banho	turco	banho	turco	NA	Approved
monteiro587629	21	batata-doce	5	5	5	batata adoçada - batata adoçicada	batata	doce	batata	doce	NA	Approved
monteiro587629	23	bode expiatório	0	0	0	culpado por algo que não fez  - leva culpa alheia	bode	expiatório	bode	expiatório	NA	Approved
monteiro587629	24	braço direito	2	3	3	comparsa - cúmplice	braço	direito	braço	direito	NA	Approved
monteiro587629	25	buraco negro	2	4	3	buraco escuro - buraco preto	buraco	negro	buraco	negro	NA	Approved
monteiro587629	26	café colonial	2	4	3	comida colonial - lanche colonial	café	colonial	café	colonial	NA	Approved
monteiro587629	27	caixa-forte	2	4	4	caixa blindada - caixa protegida	caixa	forte	caixa	forte	NA	Approved
monteiro587629	30	câmara fria	4	5	4	frigorífico - refrigerador	câmara	fria	câmara	frio	NA	Approved
monteiro587629	31	carne branca	5	3	3	carne esbranquiçada - carne magra	carne	branca	carne	branco	NA	Approved
monteiro587629	34	carta aberta	1	5	3	anúncio - aviso	carta	aberta	carta	aberto	NA	Approved
monteiro587629	36	centro espírita	3	5	5	casa espírita - local espírita	centro	espírita	centro	espírita	NA	Approved
monteiro587629	38	céu aberto	5	2	2	ambiente aberto - espaço aberto	céu	aberto	céu	aberto	NA	Approved
monteiro587629	39	cheiro-verde	0	5	0	cheiro-esverdeado - tempero verde	cheiro	verde	cheiro	verde	NA	Approved
monteiro587629	40	circuito integrado	5	5	5	chip integrado - circuito all-in-one (tudo em um)	circuito	integrado	circuito	integrado	NA	Approved
monteiro587629	42	círculo virtuoso	4	4	5	círculo de acontecimentos positivos - círculo de sorte	círculo	virtuoso	círculo	virtuoso	NA	Approved
monteiro587629	45	coluna social	3	4	2	espaço social - lacuna social	coluna	social	coluna	social	NA	Approved
monteiro587629	46	comida caseira	5	5	5	elaborada em casa - feita em casa	comida	caseira	comida	caseiro	NA	Approved
monteiro587629	47	companhia aérea	5	4	3	companhia de aviões - empresa aérea	companhia	aérea	companhia	aéreo	NA	Approved
monteiro587629	48	conta-corrente	5	3	2	conta bancária - conta de banco	conta	corrente	conta	corrente	NA	Approved
monteiro587629	49	coração partido	3	4	0	coração cortado - coração dilacerado	coração	partido	coração	partido	NA	Approved
monteiro587629	52	curto-circuito	4	0	0	choque elétrico - curto elétrico	circuito	curto	circuito	curto	AN	Approved
monteiro587629	53	deputado federal	5	5	5	funcionário do país - funcionário federal	deputado	federal	deputado	federal	NA	Approved
monteiro587629	54	desfile militar	5	5	5	apresentação militar - caminhada militar	desfile	militar	desfile	militar	NA	Approved
monteiro587629	59	elefante branco	0	0	0	lugar sem uso - obra inútil	elefante	branco	elefante	branco	NA	Approved
monteiro587629	65	febre amarela	2	2	2	dengue - malária	febre	amarela	febre	amarelo	NA	Approved
monteiro587629	68	fio condutor	0	0	0	centro - principal	fio	condutor	fio	condutor	NA	Approved
monteiro587629	69	força bruta	5	3	4	algo forte demais - força contra a vontade	força	bruta	força	bruto	NA	Approved
monteiro587629	71	gelo-seco	5	5	5	gelo que não molha - pedra congelada seca	gelo	seco	gelo	seco	NA	Approved
monteiro587629	72	golpe baixo	3	1	0	golpe desleal - golpe traiçoeiro	golpe	baixo	golpe	baixo	NA	Approved
monteiro587629	73	governo federal	5	5	5	governo do país - presidência	governo	federal	governo	federal	NA	Approved
monteiro587629	74	gripe aviária	4	4	3	doença aviária - gripe das aves	gripe	aviária	gripe	aviário	NA	Approved
monteiro587629	76	guarda-florestal	5	5	3	guarda da floresta - guardião florestal	guarda	florestal	guarda	florestal	NA	Approved
monteiro587629	78	juízo final	4	5	3	julgamento final - último julgamento	juízo	final	juízo	final	NA	Approved
monteiro587629	80	lista negra	5	0	2	folha negra - lista preta	lista	negra	lista	negro	NA	Approved
monteiro587629	82	livro aberto	1	4	4	desprovido de segredo - sem segredo	livro	aberto	livro	aberto	NA	Approved
monteiro587629	83	longa data	4	3	2	longo tempo - muito tempo	data	longa	data	longo	AN	Approved
monteiro587629	85	lua cheia	5	2	3	lua completa - lua grande	lua	cheia	lua	cheio	NA	Approved
monteiro587629	88	má-fé	1	4	2	deslealdade - falsidade	fé	má	fé	mau	AN	Approved
monteiro587629	95	massa cinzenta	1	3	3	área cinzenta - massa acinzentada	massa	cinzenta	massa	cinzento	NA	Approved
monteiro587629	96	mau contato	3	3	0	mau conectado - mau instalado	contato	mau	contato	mau	AN	Approved
monteiro587629	98	mau-olhado	0	0	0	má sorte - sem sorte	olhado	mau	olhado	mau	AN	Approved
monteiro587629	101	montanha-russa	0	0	0	aclive russo - declive russo	montanha	russa	montanha	russo	NA	Approved
monteiro587629	103	nó cego	5	0	1	nó apertado - nó firme	nó	cego	nó	cego	NA	Approved
monteiro587629	105	novo-rico	5	5	5	rico há pouco tempo - rico recente	rico	novo	rico	novo	AN	Approved
monteiro587629	106	núcleo atômico	5	5	5	célula atômica - centro atômico	núcleo	atômico	núcleo	atômico	NA	Approved
monteiro587629	109	olho nu	5	0	0	olho pelado - olho sem obstrução	olho	nu	olho	nu	NA	Approved
monteiro587629	110	ônibus executivo	5	5	0	lotação - micro ônibus	ônibus	executivo	ônibus	executivo	NA	Approved
monteiro587629	112	pão-duro	0	0	0	mão-fechada - mesquinho	pão	duro	pão	duro	NA	Approved
monteiro587629	113	papel higiênico	5	4	4	papel de limpeza - papel para higiene	papel	higiênico	papel	higiênico	NA	Approved
monteiro587629	114	paraíso fiscal	1	1	0	conta no exterior - corrupção	paraíso	fiscal	paraíso	fiscal	NA	Approved
monteiro587629	116	pau-mandado	0	4	0	fiel escudeiro - mandalete	pau	mandado	pau	mandado	NA	Approved
monteiro587629	118	pé quente	1	1	2	atrai sorte - sortudo	pé	quente	pé	quente	NA	Approved
monteiro587629	119	pé-direito	0	0	0	altura - comprimento	pé	direito	pé	direito	NA	Approved
monteiro587629	122	peso morto	5	4	4	fardo - inútil	peso	morto	peso	morto	NA	Approved
monteiro587629	124	poção mágica	5	5	5	algo transformador - fórmula mágica	poção	mágica	poção	mágico	NA	Approved
monteiro587629	126	ponto cego	3	4	4	ponto invisível - ponto oculto	ponto	cego	ponto	cego	NA	Approved
monteiro587629	127	ponto forte	4	3	1	ponto positivo - qualidade	ponto	forte	ponto	forte	NA	Approved
monteiro587629	128	ponto fraco	4	5	4	defeito - ponto negativo	ponto	fraco	ponto	fraco	NA	Approved
monteiro587629	129	prato feito	5	5	5	comida pronta - prato pronto	prato	feito	prato	feito	NA	Approved
monteiro587629	133	primeira-dama	4	2	3	esposa de homem - rainha	dama	primeira	dama	primeiro	AN	Approved
monteiro587629	136	príncipe encantado	2	2	3	homem completo - homem perfeito	príncipe	encantado	príncipe	encantado	NA	Approved
monteiro587629	137	processo seletivo	5	5	5	concurso seletivo - prova seletiva	processo	seletivo	processo	seletivo	NA	Approved
monteiro587629	139	puro-sangue	4	4	3	com pedigree - de raça	sangue	puro	sangue	puro	AN	Approved
monteiro587629	141	queda livre	5	3	3	cair livremente - cair sem ajuda alguma	queda	livre	queda	livre	NA	Approved
monteiro587629	143	rede social	3	5	4	estrutura social - organização social	rede	social	rede	social	NA	Approved
monteiro587629	144	regime político	4	5	4	organização política - sistema político	regime	político	regime	político	NA	Approved
monteiro587629	146	relógio biológico	4	5	5	horário biológico - tempo biológico	relógio	biológico	relógio	biológico	NA	Approved
monteiro587629	149	roleta russa	2	1	0	roleta da rússia - roleta soviética	roleta	russa	roleta	russo	NA	Approved
monteiro587629	152	salão paroquial	5	5	5	auditório paroquial - sala paroquial	salão	paroquial	salão	paroquial	NA	Approved
monteiro587629	153	sangue azul	2	2	2	majestade - nobreza	sangue	azul	sangue	azul	NA	Approved
monteiro587629	155	sangue quente	2	5	4	fúria - raiva	sangue	quente	sangue	quente	NA	Approved
monteiro587629	157	segundas intenções	5	2	3	malicioso - saliência	intenções	segundas	intenção	segundo	AN	Approved
monteiro587629	158	segundo plano	2	5	3	algo que está por trás - algo que foi ignorado	plano	segundo	plano	segundo	AN	Approved
monteiro587629	159	sentença judicial	5	5	5	sentença do juiz - sentença jurídica	sentença	judicial	sentença	judicial	NA	Approved
monteiro587629	165	tartaruga-marinha	5	5	5	tartaruga do mar - tartaruga do oceano	tartaruga	marinha	tartaruga	marinho	NA	Approved
monteiro587629	168	terceira idade	3	2	3	melhor idade - velhice	idade	terceira	idade	terceiro	AN	Approved
monteiro587629	169	terceira pessoa	4	4	4	terceira entidade - terceiro indivíduo	pessoa	terceira	pessoa	terceiro	AN	Approved
monteiro587629	172	trabalho escravo	5	5	5	serviço escravo - trabalho não remunerado	trabalho	escravo	trabalho	escravo	NA	Approved
monteiro587629	174	vinho branco	5	2	3	vinho de cor branca - vinho esbranquiçado	vinho	branco	vinho	branco	NA	Approved
monteiro587629	176	vista grossa	2	2	0	deixar acontecer - não se meter	vista	grossa	vista	grosso	NA	Approved
monteiro587629	177	viva voz	5	2	3	voz alta - voz em alto volume	voz	viva	voz	vivo	AN	Approved
monteiro587629	178	vôo doméstico	5	2	3	vôo intracontinental - vôo nacional	vôo	doméstico	vôo	doméstico	NA	Approved
monteiro587629	179	vôo internacional	5	5	5	vôo fora do país - vôo intercontinental	vôo	internacional	vôo	internacional	NA	Approved
motatheo420381	4	água doce	5	0	0	água limpa - águi potavel	água	doce	água	doce	NA	Approved
motatheo420381	47	companhia aérea	5	5	5	avião - empresas	companhia	aérea	companhia	aéreo	NA	Approved
motatheo420381	63	exames laboratoriais	5	5	5	exames - testes	exames	laboratoriais	exame	laboratorial	NA	Approved
motatheo420381	77	jogo duro	0	0	0	dificil - teimosia	jogo	duro	jogo	duro	NA	Approved
motatheo420381	83	longa data	5	0	0	longa - muito tempo	data	longa	data	longo	AN	Approved
motatheo420381	92	mar aberto	4	4	4	longe da costa - oceano	mar	aberto	mar	aberto	NA	Approved
motatheo420381	104	novo mundo	2	4	4	lugar diferente - mudança - nova etapa	mundo	novo	mundo	novo	AN	Approved
motatheo420381	125	pólo-aquático	0	5	0	esporte - jogo aquatico	pólo	aquático	pólo	aquático	NA	Approved
motatheo420381	139	puro-sangue	2	0	0	bagual - brabo - irritado	sangue	puro	sangue	puro	AN	Approved
motatheo420381	155	sangue quente	3	0	0	brabo - irritado	sangue	quente	sangue	quente	NA	Approved
nascimen330722	3	agente secreto	5	5	5	espião - infiltrado	agente	secreto	agente	secreto	NA	Approved
nascimen330722	4	água doce	5	5	5	água de rio - água fresca	água	doce	água	doce	NA	Approved
nascimen330722	11	alto-falante	2	2	2	caixa acústica - caixa de som	falante	alto	falante	alto	AN	Approved
nascimen330722	12	amigo oculto	3	3	3	amigo desconhecido - amigo secreto	amigo	oculto	amigo	oculto	NA	Approved
nascimen330722	13	amigo secreto	3	3	3	amigo escondido - amigo oculto	amigo	secreto	amigo	secreto	NA	Approved
nascimen330722	16	ar condicionado	4	5	3	climatizador - condicionador de ar	ar	condicionado	ar	condicionado	NA	Approved
nascimen330722	17	ar livre	2	5	3	ambiente aberto - ambiente livre	ar	livre	ar	livre	NA	Approved
nascimen330722	19	ato falho	5	4	4	ato falhado - lapso freudiano	ato	falho	ato	falho	NA	Approved
nascimen330722	21	batata-doce	5	5	5	batata da ilha - batata da terra	batata	doce	batata	doce	NA	Approved
nascimen330722	22	bebida alcoólica	5	5	5	bebida - drink	bebida	alcoólica	bebida	alcoólico	NA	Approved
nascimen330722	23	bode expiatório	1	3	2	coitado - cristo	bode	expiatório	bode	expiatório	NA	Approved
nascimen330722	26	café colonial	4	4	3	café da colônia - café do interior	café	colonial	café	colonial	NA	Approved
nascimen330722	31	carne branca	5	5	5	carne de frango - carne de peixe	carne	branca	carne	branco	NA	Approved
nascimen330722	33	carro-forte	5	3	3	carro blindado - carro protegido	carro	forte	carro	forte	NA	Approved
nascimen330722	35	centro comercial	4	5	4	galeria - shopping	centro	comercial	centro	comercial	NA	Approved
nascimen330722	38	céu aberto	2	5	2	ambiente aberto - ar livre	céu	aberto	céu	aberto	NA	Approved
nascimen330722	40	circuito integrado	5	5	5	CI - IC	circuito	integrado	circuito	integrado	NA	Approved
nascimen330722	43	classe executiva	4	2	3	classe preferencial - classe prioritária	classe	executiva	classe	executivo	NA	Approved
nascimen330722	46	comida caseira	5	5	5	comida de casa - comida feita em casa	comida	caseira	comida	caseiro	NA	Approved
nascimen330722	49	coração partido	2	2	1	magoado - triste	coração	partido	coração	partido	NA	Approved
